,LatitudeDegrees,LongitudeDegrees,Time,Delta_Distance(km),Distance_Travelled(km),Delta_Time,TimeSeconds
0,38.9436493899,-77.3505742464,2020-03-01 18:57:56.439473,0.0,0.0,0.0,0.0
1,38.9436610352,-77.3506060266,2020-03-01 18:57:57.445177,0.0030382237246818237,0.0030382237246818237,1.005704,1.005704
2,38.9436716646,-77.35064036,2020-03-01 18:57:58.445778,0.003195863020851467,0.006234086745533291,1.000601,2.0063050000000002
3,38.9436847365,-77.3506765165,2020-03-01 18:57:59.530069,0.0034482589066447524,0.009682345652178043,1.084291,3.090596
4,38.9436948154,-77.3507140347,2020-03-01 18:58:00.534775,0.00343279939626925,0.013115145048447293,1.004706,4.095302
5,38.9436992346,-77.3507523068,2020-03-01 18:58:01.534485,0.003346179367891739,0.016461324416339032,0.99971,5.0950120000000005
6,38.943694574,-77.350792757,2020-03-01 18:58:02.485485,0.003536448720912654,0.019997773137251686,0.951,6.046012
7,38.943688462,-77.3508349664,2020-03-01 18:58:03.535258,0.0037131394166112176,0.023710912553862904,1.049773,7.095785
8,38.9436817121,-77.3508741458,2020-03-01 18:58:04.485746,0.0034705006703922253,0.02718141322425513,0.950488,8.046273
9,38.9436628957,-77.3509484471,2020-03-01 18:58:05.488351,0.006757883422893507,0.033939296647148634,1.002605,9.048877999999998
10,38.9436582552,-77.3509827381,2020-03-01 18:58:06.540123,0.0030101601605705833,0.036949456807719216,1.051772,10.100649999999998
11,38.9436589258,-77.3510110988,2020-03-01 18:58:07.529081,0.0024538646341588583,0.039403321441878074,0.988958,11.089607999999998
12,38.9436640101,-77.3510335925,2020-03-01 18:58:08.480787,0.002025818055344978,0.04142913949722305,0.951706,12.041313999999998
13,38.9436733366,-77.3510535077,2020-03-01 18:58:09.484931,0.0020104553284356007,0.04343959482565865,1.004144,13.045457999999998
14,38.9436875777,-77.3510706335,2020-03-01 18:58:10.481806,0.002168235215842218,0.04560783004150087,0.996875,14.042332999999998
15,38.943706099,-77.3510844113,2020-03-01 18:58:11.484978,0.0023793338856007828,0.04798716392710165,1.003172,15.045504999999997
16,38.9437301979,-77.3510862196,2020-03-01 18:58:12.485520,0.0026842349970561427,0.05067139892415779,1.000542,16.046046999999998
17,38.9437559937,-77.3510794592,2020-03-01 18:58:13.484771,0.002927341936230687,0.05359874086038848,0.999251,17.045298
18,38.9437811772,-77.3510672521,2020-03-01 18:58:14.485474,0.0029926708053717673,0.05659141166576025,1.000703,18.046001
19,38.9438057394,-77.3510463867,2020-03-01 18:58:15.484867,0.0032734784029971992,0.05986489006875745,0.999393,19.045394
20,38.943834618,-77.3510167534,2020-03-01 18:58:16.484875,0.0041084513797038195,0.06397334144846127,1.000008,20.045402000000003
21,38.943867373,-77.3509864163,2020-03-01 18:58:17.482479,0.004488773445490173,0.06846211489395145,0.997604,21.043006000000002
22,38.9438980166,-77.3509529284,2020-03-01 18:58:18.481016,0.004471922477632413,0.07293403737158385,0.998537,22.041543
23,38.9439277045,-77.3509179937,2020-03-01 18:58:19.535136,0.004474994956506029,0.07740903232808988,1.05412,23.095663000000002
24,38.943957025,-77.350881223,2020-03-01 18:58:20.483362,0.004554358331641005,0.08196339065973088,0.948226,24.043889
