,LatitudeDegrees,LongitudeDegrees,Time,Delta_Distance(km),Distance_Travelled(km),Delta_Time,TimeSeconds
0,38.9435516859,-77.350896755,2020-05-20 19:34:51.427361,0.0,0.0,0.0,0.0
1,38.9435612231,-77.3509190811,2020-05-20 19:34:52.427229,0.002202903253886681,0.002202903253886681,0.999868,0.999868
2,38.9435678639,-77.3509336916,2020-05-20 19:34:53.425145,0.0014635141344397176,0.0036664173883263988,0.997916,1.997784
3,38.943573068,-77.3509453948,2020-05-20 19:34:54.422556,0.0011658793166351843,0.004832296704961583,0.997411,2.995195
4,38.943573601,-77.3509581812,2020-05-20 19:34:55.429369,0.001107400505551808,0.00593969721051339,1.006813,4.002008
5,38.9435768874,-77.3509716532,2020-05-20 19:34:56.429218,0.0012210704381512328,0.007160767648664623,0.999849,5.001857
6,38.9435838059,-77.350975407,2020-05-20 19:34:57.429815,0.0008349958835648981,0.00799576353222952,1.000597,6.002454
7,38.9435939801,-77.350984053,2020-05-20 19:34:58.424584,0.0013560950659531462,0.009351858598182666,0.994769,6.997223
8,38.9436097962,-77.3509972155,2020-05-20 19:34:59.425397,0.002094931287349567,0.011446789885532233,1.000813,7.998036
9,38.9436307962,-77.3510161044,2020-05-20 19:35:00.430169,0.00284977884031511,0.014296568725847343,1.004772,9.002808
10,38.9436511582,-77.3510347682,2020-05-20 19:35:01.429738,0.0027805992973943534,0.017077168023241697,0.999569,10.002377
11,38.9436723208,-77.3510522242,2020-05-20 19:35:02.428939,0.002795797823912543,0.01987296584715424,0.999201,11.001577999999999
12,38.9436943465,-77.3510678955,2020-05-20 19:35:03.430064,0.0027991383811281243,0.022672104228282364,1.001125,12.002702999999999
13,38.9437180643,-77.351080333,2020-05-20 19:35:04.428567,0.002848217293649535,0.0255203215219319,0.998503,13.001205999999998
14,38.9437430253,-77.3510858743,2020-05-20 19:35:05.430998,0.0028166052076795856,0.028336926729611484,1.002431,14.003636999999998
15,38.9437673774,-77.35108418,2020-05-20 19:35:06.431235,0.002711791627049636,0.03104871835666112,1.000237,15.003873999999998
16,38.9437950303,-77.3510744472,2020-05-20 19:35:07.426801,0.003187989651113215,0.034236708007774334,0.995566,15.999439999999998
17,38.9438106073,-77.3510579146,2020-05-20 19:35:08.431995,0.002245979137828886,0.036482687145603224,1.005194,17.004634
18,38.943830648,-77.3510331958,2020-05-20 19:35:09.431982,0.0030880256503295306,0.03957071279593275,0.999987,18.004621
19,38.9438557464,-77.3510007774,2020-05-20 19:35:10.430546,0.003955892977825177,0.04352660577375793,0.998564,19.003185000000002
20,38.9438825894,-77.3509645149,2020-05-20 19:35:11.433048,0.004329453576903491,0.04785605935066142,1.002502,20.005687
21,38.9439100447,-77.3509271166,2020-05-20 19:35:12.435917,0.004447582043097622,0.052303641393759044,1.002869,21.008556000000002
22,38.9439382321,-77.3508936406,2020-05-20 19:35:13.432501,0.004266786737544264,0.05657042813130331,0.996584,22.00514
23,38.9439673655,-77.3508604251,2020-05-20 19:35:14.431955,0.004329663222086751,0.06090009135339006,0.999454,23.004594
24,38.9439952147,-77.3508240036,2020-05-20 19:35:15.430494,0.004417125524282093,0.06531721687767215,0.998539,24.003133000000002
25,38.9440207709,-77.3507880543,2020-05-20 19:35:16.431690,0.0042120398895593965,0.06952925676723155,1.001196,25.004329000000002
26,38.9440459791,-77.3507538516,2020-05-20 19:35:17.434243,0.004075098045087993,0.07360435481231954,1.002553,26.006882
27,38.9440740927,-77.3507234865,2020-05-20 19:35:18.431356,0.0040827256558370155,0.07768708046815656,0.997113,27.003995
28,38.9440999126,-77.3506922327,2020-05-20 19:35:19.431476,0.0039431789241021345,0.0816302593922587,1.00012,28.004115
29,38.944124316,-77.3506596697,2020-05-20 19:35:20.431264,0.003910745284844016,0.08554100467710271,0.999788,29.003902999999998
30,38.9441441855,-77.3506256912,2020-05-20 19:35:21.432171,0.003676481929599619,0.08921748660670233,1.000907,30.00481
31,38.9441641621,-77.3505899459,2020-05-20 19:35:22.432917,0.003806657004338215,0.09302414361104054,1.000746,31.005556
32,38.9441843868,-77.3505555356,2020-05-20 19:35:23.432339,0.0037300751654355652,0.09675421877647611,0.999422,32.004978
33,38.9442022583,-77.3505189609,2020-05-20 19:35:24.433709,0.0037355235040637336,0.10048974228053985,1.00137,33.006348
34,38.9442204101,-77.3504807665,2020-05-20 19:35:25.433597,0.003871013227757889,0.10436075550829774,0.999888,34.006236
35,38.9442369973,-77.3504443573,2020-05-20 19:35:26.432891,0.0036491914974235754,0.10800994700572131,0.999294,35.00553
36,38.944251639,-77.3504049086,2020-05-20 19:35:27.433979,0.003780196428481418,0.11179014343420272,1.001088,36.006618
37,38.9442629956,-77.350363164,2020-05-20 19:35:28.435168,0.003824670411918167,0.11561481384612089,1.001189,37.007807
38,38.9442738597,-77.3503188493,2020-05-20 19:35:29.432686,0.004018340285333566,0.11963315413145446,0.997518,38.005325
39,38.9442823333,-77.3502736772,2020-05-20 19:35:30.433667,0.004018624867905932,0.12365177899936039,1.000981,39.006306
40,38.9442909953,-77.3502301002,2020-05-20 19:35:31.433753,0.0038897901425721717,0.12754156914193257,1.000086,40.006392000000005
41,38.944298072,-77.350186412,2020-05-20 19:35:32.433881,0.0038593452220680186,0.1314009143640006,1.000128,41.00652
42,38.9443042982,-77.3501442167,2020-05-20 19:35:33.431358,0.003714255729634898,0.1351151700936355,0.997477,42.003997
43,38.9443077692,-77.3501015489,2020-05-20 19:35:34.433432,0.003710154872024255,0.13882532496565975,1.002074,43.006071
44,38.9443121435,-77.3500579052,2020-05-20 19:35:35.429270,0.0038056349101923057,0.14263095987585206,0.995838,44.001909
45,38.9443107304,-77.3500142941,2020-05-20 19:35:36.436013,0.003774875688799471,0.14640583556465153,1.006743,45.008652
46,38.9443068953,-77.349968359,2020-05-20 19:35:37.435522,0.003995412916245217,0.15040124848089675,0.999509,46.008161
47,38.9443059883,-77.3499213654,2020-05-20 19:35:38.435859,0.004065383075049397,0.15446663155594614,1.000337,47.008498
48,38.9443063942,-77.3498743483,2020-05-20 19:35:39.436127,0.0040664147345244525,0.1585330462904706,1.000268,48.008766
49,38.9443090108,-77.3498267729,2020-05-20 19:35:40.435704,0.004124721949382537,0.16265776823985315,0.999577,49.008343
50,38.944311203,-77.3497814306,2020-05-20 19:35:41.436512,0.003928892040463566,0.1665866602803167,1.000808,50.009151
51,38.9443119031,-77.3497390877,2020-05-20 19:35:42.435704,0.00366275406076565,0.17024941434108237,0.999192,51.008343
52,38.944310184,-77.3496995017,2020-05-20 19:35:43.435586,0.0034288351944956014,0.17367824953557798,0.999882,52.008225
53,38.9443060663,-77.3496577167,2020-05-20 19:35:44.436316,0.0036425694964355494,0.17732081903201352,1.00073,53.008955
54,38.9443010096,-77.3496152339,2020-05-20 19:35:45.435238,0.003716803109247635,0.18103762214126115,0.998922,54.007877
55,38.9442959643,-77.3495733949,2020-05-20 19:35:46.436438,0.0036615818721913943,0.18469920401345255,1.0012,55.009077
