,LatitudeDegrees,LongitudeDegrees,Time,Delta_Distance(km),Distance_Travelled(km),Delta_Time,TimeSeconds
0,38.9435758124,-77.3510190512,2020-06-04 19:18:21.753381,0.0,0.0,0.0,0.0
1,38.943584877,-77.3510231834,2020-06-04 19:18:22.753661,0.0010694154872595853,0.0010694154872595853,1.00028,1.00028
2,38.943596234,-77.3510321139,2020-06-04 19:18:23.753449,0.0014802965469856467,0.002549712034245232,0.999788,2.000068
3,38.9436073989,-77.3510391894,2020-06-04 19:18:24.789220,0.0013840925407291446,0.003933804574974376,1.035771,3.035839
4,38.9436203219,-77.351057568,2020-06-04 19:18:25.842719,0.0021427148322207103,0.0060765194071950865,1.053499,4.089338
5,38.9436339159,-77.3510700254,2020-06-04 19:18:26.849003,0.00185622983382684,0.007932749241021927,1.006284,5.095622
6,38.9436516204,-77.3510795764,2020-06-04 19:18:27.850053,0.00213491620380836,0.010067665444830287,1.00105,6.096672
7,38.9436724322,-77.3510812965,2020-06-04 19:18:28.800000,0.002318942976633562,0.012386608421463849,0.949947,7.046619
8,38.9436974996,-77.3510800933,2020-06-04 19:18:29.805768,0.002789309331290134,0.015175917752753983,1.005768,8.052387
9,38.9437192443,-77.3510750071,2020-06-04 19:18:30.841391,0.0024575860546368245,0.01763350380739081,1.035623,9.088009999999999
10,38.9437394688,-77.3510699162,2020-06-04 19:18:31.753164,0.002291554986284017,0.019925058793674826,0.911773,9.999782999999999
11,38.9437560559,-77.3510644258,2020-06-04 19:18:32.837562,0.001904541469586224,0.02182960026326105,1.084398,11.084181
12,38.9437724806,-77.3510530924,2020-06-04 19:18:33.763848,0.0020727335173578074,0.023902333780618856,0.926286,12.010466999999998
13,38.9437939364,-77.3510402019,2020-06-04 19:18:34.850210,0.0026333886491736415,0.026535722429792498,1.086362,13.096828999999998
14,38.9438152588,-77.3510210683,2020-06-04 19:18:35.839769,0.0028912838228077648,0.029427006252600262,0.989559,14.086387999999998
15,38.9438361741,-77.3509987323,2020-06-04 19:18:36.847418,0.003023274959330055,0.03245028121193032,1.007649,15.094036999999998
16,38.9438580784,-77.3509759164,2020-06-04 19:18:37.788589,0.0031346237139586,0.03558490492588892,0.941171,16.035207999999997
17,38.943878528,-77.350953879,2020-06-04 19:18:38.788172,0.002966968972591832,0.038551873898480755,0.999583,17.034791
18,38.9439015075,-77.3509305857,2020-06-04 19:18:39.815381,0.0032537963065976372,0.041805670205078395,1.027209,18.061999999999998
19,38.9439257907,-77.3509048842,2020-06-04 19:18:40.790457,0.0034973580224231544,0.04530302822750155,0.975076,19.037076
20,38.9439496772,-77.3508769609,2020-06-04 19:18:41.801016,0.0035897569924732194,0.04889278521997477,1.010559,20.047635
21,38.9439733326,-77.350850483,2020-06-04 19:18:42.788900,0.0034874625453690353,0.05238024776534381,0.987884,21.035519
22,38.9439939313,-77.3508211867,2020-06-04 19:18:43.788198,0.003415487798502849,0.055795735563846656,0.999298,22.034817
23,38.9440136171,-77.3507892471,2020-06-04 19:18:44.788891,0.0035244127368550308,0.05932014830070169,1.000693,23.035510000000002
24,38.9440364851,-77.3507578755,2020-06-04 19:18:45.789442,0.003718444356267339,0.06303859265696903,1.000551,24.036061000000004
25,38.9440588846,-77.3507253629,2020-06-04 19:18:46.838524,0.003756299272511589,0.06679489192948061,1.049082,25.085143000000002
26,38.9440814039,-77.3506927041,2020-06-04 19:18:47.789013,0.0037745964243734906,0.0705694883538541,0.950489,26.035632000000003
27,38.94410329,-77.3506585546,2020-06-04 19:18:48.789154,0.0038268513566806247,0.07439633971053472,1.000141,27.035773000000002
28,38.9441238474,-77.3506240598,2020-06-04 19:18:49.788728,0.0037582955514632436,0.07815463526199797,0.999574,28.035347
29,38.94414312,-77.3505899887,2020-06-04 19:18:50.787622,0.003643455876126739,0.08179809113812471,0.998894,29.034241
30,38.9441621289,-77.350556052,2020-06-04 19:18:51.796533,0.0036168477806816307,0.08541493891880635,1.008911,30.043152000000003
31,38.9441852602,-77.3505250141,2020-06-04 19:18:52.789521,0.0037176317052307318,0.08913257062403708,0.992988,31.036140000000003
32,38.9442068364,-77.3504929216,2020-06-04 19:18:53.789130,0.003668665534463006,0.09280123615850008,0.999609,32.035749
33,38.9442244717,-77.350458044,2020-06-04 19:18:54.788805,0.003597705462036174,0.09639894162053626,0.999675,33.035424000000006
34,38.9442412433,-77.3504247739,2020-06-04 19:18:55.788563,0.0034288062764624354,0.09982774789699869,0.999758,34.035182000000006
35,38.944256654,-77.3503914644,2020-06-04 19:18:56.839426,0.0033518368348650555,0.10317958473186374,1.050863,35.086045000000006
36,38.9442729304,-77.3503578564,2020-06-04 19:18:57.789250,0.0034239415366882587,0.106603526268552,0.949824,36.035869000000005
37,38.9442844324,-77.3503210184,2020-06-04 19:18:58.787683,0.0034329852505485515,0.11003651151910056,0.998433,37.034302000000004
38,38.944291784,-77.3502831955,2020-06-04 19:18:59.838212,0.0033716248115676696,0.11340813633066822,1.050529,38.084831
39,38.9442998845,-77.3502461136,2020-06-04 19:19:00.788903,0.0033310359334027856,0.116739172264071,0.950691,39.035522
40,38.9443109092,-77.3502114041,2020-06-04 19:19:01.800957,0.0032424423442463214,0.11998161460831733,1.012054,40.047576
41,38.9443188483,-77.3501760232,2020-06-04 19:19:02.789032,0.003184634937469465,0.1231662495457868,0.988075,41.035651
42,38.9443252477,-77.3501393395,2020-06-04 19:19:03.789475,0.0032513268006281624,0.12641757634641496,1.000443,42.036094
43,38.9443317146,-77.350102132,2020-06-04 19:19:04.789486,0.0032971716044362413,0.1297147479508512,1.000011,43.036105
44,38.944337055,-77.350064175,2020-06-04 19:19:05.788876,0.003335900381686568,0.13305064833253777,0.99939,44.035495
45,38.9443419642,-77.3500262286,2020-06-04 19:19:06.836590,0.0033267952335722887,0.13637744356611006,1.047714,45.083209
46,38.9443472654,-77.3499886857,2020-06-04 19:19:07.789799,0.0032998841773376674,0.13967732774344774,0.953209,46.036418
47,38.9443513888,-77.3499513635,2020-06-04 19:19:08.784902,0.0032601241067936625,0.1429374518502414,0.995103,47.031521
48,38.944350419,-77.3499168867,2020-06-04 19:19:09.788788,0.002983593194180364,0.14592104504442177,1.003886,48.035407
49,38.9443502581,-77.3498830773,2020-06-04 19:19:10.788917,0.0029239800330774363,0.1488450250774992,1.000129,49.035536
50,38.9443493067,-77.3498498464,2020-06-04 19:19:11.789794,0.0028758415979145686,0.15172086667541376,1.000877,50.036413
51,38.9443498067,-77.3498172138,2020-06-04 19:19:12.789790,0.0028227001798507142,0.15454356685526446,0.999996,51.036409000000006
52,38.9443522412,-77.3497857781,2020-06-04 19:19:13.789962,0.0027320856908927544,0.15727565254615722,1.000172,52.036581000000005
53,38.944356067,-77.34975644,2020-06-04 19:19:14.789802,0.002572651745095308,0.15984830429125252,0.99984,53.036421000000004
54,38.9443583997,-77.3497262392,2020-06-04 19:19:15.783731,0.002624692119959328,0.16247299641121185,0.993929,54.030350000000006
55,38.9443521457,-77.3496957778,2020-06-04 19:19:16.842847,0.0027246218604872786,0.16519761827169913,1.059116,55.08946600000001
56,38.9443441539,-77.3496668235,2020-06-04 19:19:17.835782,0.002657052708242072,0.1678546709799412,0.992935,56.08240100000001
57,38.9443357691,-77.3496376637,2020-06-04 19:19:18.839758,0.0026886479495784148,0.1705433189295196,1.003976,57.08637700000001
58,38.9443317582,-77.3496055466,2020-06-04 19:19:19.789486,0.0028131497649682004,0.1733564686944878,0.949728,58.03610500000001
59,38.9443277856,-77.3495741873,2020-06-04 19:19:20.789472,0.002747774011449974,0.17610424270593775,0.999986,59.03609100000001
60,38.9443193507,-77.3495426596,2020-06-04 19:19:21.800610,0.002883406343328955,0.1789876490492667,1.011138,60.047229000000016
61,38.9443097931,-77.349511737,2020-06-04 19:19:22.786079,0.0028777012331449173,0.18186535028241163,0.985469,61.03269800000002
62,38.9442998091,-77.3494809306,2020-06-04 19:19:23.790720,0.0028862682575432133,0.18475161853995484,1.004641,62.03733900000002
63,38.9442921567,-77.3494467264,2020-06-04 19:19:24.784211,0.0030780233860330346,0.18782964192598786,0.993491,63.030830000000016
64,38.9442857471,-77.3494126577,2020-06-04 19:19:25.790745,0.0030313293187083025,0.19086097124469617,1.006534,64.03736400000001
65,38.944278779,-77.3493759559,2020-06-04 19:19:26.838632,0.003267272024710467,0.19412824326940664,1.047887,65.08525100000001
66,38.9442731218,-77.3493392103,2020-06-04 19:19:27.790030,0.0032395205540630525,0.19736776382346968,0.951398,66.03664900000001
67,38.9442681693,-77.349302544,2020-06-04 19:19:28.789232,0.003218463957104516,0.2005862277805742,0.999202,67.03585100000001
68,38.9442639583,-77.3492627003,2020-06-04 19:19:29.839996,0.0034774601358880356,0.20406368791646223,1.050764,68.08661500000001
69,38.9442631798,-77.3492230743,2020-06-04 19:19:30.788631,0.0034280574107848957,0.20749174532724712,0.948635,69.03525
70,38.9442638942,-77.3491846976,2020-06-04 19:19:31.798645,0.0033198719293057,0.2108116172565528,1.010014,70.045264
71,38.9442651073,-77.3491461282,2020-06-04 19:19:32.789955,0.003338312938322638,0.21414993019487544,0.99131,71.036574
72,38.9442697941,-77.3491085886,2020-06-04 19:19:33.791766,0.0032880891420223,0.21743801933689774,1.001811,72.038385
73,38.9442752672,-77.3490705784,2020-06-04 19:19:34.788854,0.0033430853161870028,0.22078110465308476,0.997088,73.03547300000001
74,38.944280013,-77.349032295,2020-06-04 19:19:35.788621,0.003352643288881663,0.22413374794196642,0.999767,74.03524000000002
75,38.9442853421,-77.3489948514,2020-06-04 19:19:36.839671,0.003291994734816752,0.22742574267678317,1.05105,75.08629000000002
76,38.9442908333,-77.3489578653,2020-06-04 19:19:37.787222,0.0032564142619590135,0.2306821569387422,0.947551,76.03384100000002
77,38.9442969658,-77.3489193225,2020-06-04 19:19:38.785893,0.003402319621701571,0.23408447656044376,0.998671,77.03251200000003
78,38.9443021495,-77.3488816137,2020-06-04 19:19:39.789493,0.0033117049037383974,0.23739618146418215,1.0036,78.03611200000003
79,38.9443065503,-77.3488428563,2020-06-04 19:19:40.785771,0.0033873757702565423,0.2407835572344387,0.996278,79.03239000000004
