,LatitudeDegrees,LongitudeDegrees,Time,Delta_Distance(km),Distance_Travelled(km),Delta_Time,TimeSeconds
0,38.9433769157,-77.3505931829,2020-05-02 15:59:02.603876,0.0,0.0,0.0,0.0
1,38.9433965452,-77.3506184689,2020-05-02 15:59:03.603347,0.0030897256149043793,0.0030897256149043793,0.999471,0.999471
2,38.9434140363,-77.3506413152,2020-05-02 15:59:04.603233,0.0027724790868519714,0.00586220470175635,0.999886,1.999357
3,38.9434278487,-77.3506660432,2020-05-02 15:59:05.603006,0.0026329403976681283,0.008495145099424478,0.999773,2.99913
4,38.9434441059,-77.3506938516,2020-05-02 15:59:06.602763,0.003008611905577286,0.011503757005001764,0.999757,3.998887
5,38.9434615432,-77.3507268532,2020-05-02 15:59:07.607903,0.003450416902656951,0.014954173907658715,1.00514,5.004027
6,38.9434773879,-77.350760038,2020-05-02 15:59:08.607894,0.0033675947478956146,0.018321768655554328,0.999991,6.004017999999999
7,38.9434956964,-77.350791291,2020-05-02 15:59:09.607893,0.0033837937326886432,0.02170556238824297,0.999999,7.004016999999999
8,38.9435129388,-77.3508208238,2020-05-02 15:59:10.607802,0.0031936441095610888,0.02489920649780406,0.999909,8.003926
9,38.943529913,-77.3508471582,2020-05-02 15:59:11.605952,0.0029579433739642877,0.027857149871768346,0.99815,9.002076
10,38.943545176,-77.3508734377,2020-05-02 15:59:12.604534,0.0028365037943344305,0.03069365366610278,0.998582,10.000658000000001
11,38.9435578329,-77.3508951753,2020-05-02 15:59:13.604958,0.002348387269724277,0.033042040935827056,1.000424,11.001082000000002
12,38.9435685033,-77.3509119918,2020-05-02 15:59:14.604424,0.0018769405286143631,0.03491898146444142,0.999466,12.000548000000002
13,38.9435795375,-77.3509289796,2020-05-02 15:59:15.604342,0.0019141175984686187,0.03683309906291004,0.999918,13.000466000000001
14,38.9435908974,-77.3509506813,2020-05-02 15:59:16.604223,0.0022623239791773725,0.039095423042087414,0.999881,14.000347000000001
15,38.9436038936,-77.3509735574,2020-05-02 15:59:17.604170,0.0024499872100537876,0.0415454102521412,0.999947,15.000294000000002
16,38.9436197881,-77.3509943445,2020-05-02 15:59:18.604237,0.0025210184277953463,0.04406642867993655,1.000067,16.000361
17,38.9436381517,-77.3510145299,2020-05-02 15:59:19.604065,0.0026864470403585865,0.046752875720295135,0.999828,17.000189000000002
18,38.9436612669,-77.3510315042,2020-05-02 15:59:20.602753,0.002959969461463104,0.04971284518175824,0.998688,17.998877000000004
19,38.9436882538,-77.3510482249,2020-05-02 15:59:21.602864,0.0033310567177641426,0.053043901899522385,1.000111,18.998988000000004
20,38.9437147567,-77.3510641987,2020-05-02 15:59:22.604285,0.0032547187224626606,0.05629862062198505,1.001421,20.000409000000005
21,38.9437411251,-77.3510761641,2020-05-02 15:59:23.604270,0.0031092830922183562,0.0594079037142034,0.999985,21.000394000000004
22,38.9437674087,-77.3510846751,2020-05-02 15:59:24.604408,0.003013866628055975,0.062421770342259375,1.000138,22.000532000000003
23,38.9437945826,-77.3510850654,2020-05-02 15:59:25.603485,0.0030217883474689742,0.06544355868972834,0.999077,22.999609000000003
24,38.9438180897,-77.3510775224,2020-05-02 15:59:26.603034,0.002694043356271539,0.06813760204599988,0.999549,23.999158
25,38.9438409748,-77.3510612292,2020-05-02 15:59:27.604378,0.0029087910321245842,0.07104639307812446,1.001344,25.000502
26,38.9438622123,-77.3510406906,2020-05-02 15:59:28.604213,0.0029549512288192872,0.07400134430694374,0.999835,26.000337000000002
27,38.9438846038,-77.3510179306,2020-05-02 15:59:29.604244,0.003173899970070683,0.07717524427701443,1.000031,27.000368
28,38.9439073644,-77.3509929257,2020-05-02 15:59:30.604278,0.0033289169266023147,0.08050416120361674,1.000034,28.000402
29,38.9439271283,-77.3509651602,2020-05-02 15:59:31.604521,0.0032550938280083044,0.08375925503162504,1.000243,29.000645000000002
30,38.9439473436,-77.3509364825,2020-05-02 15:59:32.604321,0.00334721651554291,0.08710647154716795,0.9998,30.000445000000003
31,38.9439686901,-77.3509054937,2020-05-02 15:59:33.604352,0.0035800171395386944,0.09068648868670665,1.000031,31.000476000000003
32,38.9439892004,-77.3508708178,2020-05-02 15:59:34.604502,0.0037675715206198584,0.09445406020732651,1.00015,32.000626000000004
33,38.9440111668,-77.3508368171,2020-05-02 15:59:35.604446,0.003822630932643798,0.09827669113997031,0.999944,33.00057
34,38.9440308452,-77.3507979535,2020-05-02 15:59:36.604319,0.0040105545557384764,0.1022872456957088,0.999873,34.000443000000004
35,38.9440490546,-77.350760392,2020-05-02 15:59:37.604312,0.0038278048310035734,0.10611505052671237,0.999993,35.00043600000001
36,38.9440684025,-77.3507218604,2020-05-02 15:59:38.604439,0.003966468995655819,0.11008151952236819,1.000127,36.00056300000001
37,38.944088368,-77.3506845807,2020-05-02 15:59:39.604437,0.003914489550231854,0.11399600907260005,0.999998,37.000561000000005
38,38.944109101,-77.3506483745,2020-05-02 15:59:40.604089,0.0038883692328245626,0.11788437830542461,0.999652,38.000213
39,38.9441292049,-77.3506117836,2020-05-02 15:59:41.604393,0.0038744318610941437,0.12175881016651875,1.000304,39.000517
40,38.9441465199,-77.3505740046,2020-05-02 15:59:42.604310,0.003792330271600481,0.12555114043811924,0.999917,40.000434
41,38.9441689845,-77.3505355702,2020-05-02 15:59:43.604363,0.0041579047958657,0.12970904523398494,1.000053,41.000487
42,38.9441917047,-77.3505007927,2020-05-02 15:59:44.604279,0.003927918897846476,0.1336369641318314,0.999916,42.000403
43,38.944213719,-77.3504656025,2020-05-02 15:59:45.603213,0.0039056457758173046,0.13754260990764872,0.998934,42.999337
44,38.9442319015,-77.3504286918,2020-05-02 15:59:46.605718,0.0037785496367517962,0.1413211595444005,1.002505,44.001841999999996
45,38.9442477416,-77.3503892469,2020-05-02 15:59:47.607342,0.003839180253364297,0.1451603397977648,1.001624,45.003465999999996
46,38.9442651778,-77.3503514082,2020-05-02 15:59:48.607225,0.0038036264203721226,0.14896396621813693,0.999883,46.00334899999999
47,38.9442794088,-77.3503112777,2020-05-02 15:59:49.603308,0.0038143233355531123,0.15277828955369005,0.996083,46.99943199999999
48,38.9442941708,-77.3502722372,2020-05-02 15:59:50.603332,0.0037541945694662088,0.15653248412315626,1.000024,47.999455999999995
49,38.9443050624,-77.3502312797,2020-05-02 15:59:51.608059,0.0037434360738885083,0.16027592019704476,1.004727,49.004183
50,38.944315757,-77.3501904394,2020-05-02 15:59:52.606445,0.0037267988210451233,0.16400271901808988,0.998386,50.002568999999994
51,38.9443269485,-77.3501503243,2020-05-02 15:59:53.605916,0.0036857010006450036,0.16768842001873488,0.999471,51.002039999999994
52,38.9443341376,-77.3501090242,2020-05-02 15:59:54.607947,0.00366010448366678,0.17134852450240165,1.002031,52.004070999999996
53,38.9443374899,-77.3500679835,2020-05-02 15:59:55.608086,0.0035688281831071844,0.17491735268550884,1.000139,53.00420999999999
54,38.9443398603,-77.3500275773,2020-05-02 15:59:56.603883,0.0035043607375457504,0.1784217134230546,0.995797,54.000007
55,38.9443415445,-77.3499889581,2020-05-02 15:59:57.606431,0.0033451361403355447,0.18176684956339015,1.002548,55.002554999999994
56,38.9443443095,-77.3499495727,2020-05-02 15:59:58.608116,0.0034200006169739193,0.18518685018036407,1.001685,56.004239999999996
57,38.9443415066,-77.3499068534,2020-05-02 15:59:59.608014,0.0037076000791560716,0.18889445025952015,0.999898,57.004138
58,38.9443359823,-77.3498644996,2020-05-02 16:00:00.608136,0.003714018615732053,0.1926084688752522,1.000122,58.004259999999995
59,38.9443310832,-77.3498224403,2020-05-02 16:00:01.607131,0.003677965487731623,0.19628643436298382,0.998995,59.003254999999996
60,38.9443265394,-77.3497799618,2020-05-02 16:00:02.607744,0.003708234115495657,0.19999466847847946,1.000613,60.003868
61,38.9443237291,-77.3497357777,2020-05-02 16:00:03.605967,0.0038339141694353155,0.20382858264791479,0.998223,61.002091
62,38.9443186792,-77.3496922656,2020-05-02 16:00:04.604554,0.0038047064583114597,0.20763328910622625,0.998587,62.000678
63,38.944314392,-77.3496458393,2020-05-02 16:00:05.606288,0.004043271178709884,0.21167656028493614,1.001734,63.002412
64,38.9443118777,-77.3496003706,2020-05-02 16:00:06.604895,0.003942180341511869,0.215618740626448,0.998607,64.001019
65,38.9443088144,-77.3495565503,2020-05-02 16:00:07.608132,0.003804973308463678,0.2194237139349117,1.003237,65.004256
66,38.9443088541,-77.3495123581,2020-05-02 16:00:08.608019,0.0038218617692556797,0.22324557570416736,0.999887,66.004143
67,38.9443132714,-77.3494703562,2020-05-02 16:00:09.608036,0.0036654946896732244,0.2269110703938406,1.000017,67.00416
68,38.9443185579,-77.3494253788,2020-05-02 16:00:10.608019,0.00393393166469726,0.23084500205853786,0.999983,68.004143
69,38.9443253685,-77.3493797333,2020-05-02 16:00:11.608053,0.004019528732730622,0.23486453079126848,1.000034,69.004177
70,38.9443296055,-77.3493352869,2020-05-02 16:00:12.608027,0.0038726074307544067,0.2387371382220229,0.999974,70.004151
71,38.9443364986,-77.3492916736,2020-05-02 16:00:13.604218,0.0038488844421239827,0.24258602266414686,0.996191,71.00034199999999
72,38.9443409483,-77.3492499881,2020-05-02 16:00:14.608108,0.0036388669320271856,0.24622488959617406,1.00389,72.00423199999999
73,38.9443448519,-77.3492109067,2020-05-02 16:00:15.608074,0.003407620228175779,0.24963250982434984,0.999966,73.00419799999999
74,38.9443483494,-77.3491733508,2020-05-02 16:00:16.605976,0.00327113322456559,0.25290364304891544,0.997902,74.00209999999998
75,38.9443504672,-77.3491342484,2020-05-02 16:00:17.608068,0.003389867216297307,0.25629351026521274,1.002092,75.00419199999999
76,38.9443512158,-77.3490934863,2020-05-02 16:00:18.608051,0.003526195581081957,0.2598197058462947,0.999983,76.00417499999999
77,38.944350745,-77.3490539338,2020-05-02 16:00:19.604537,0.003421004142865813,0.26324070998916055,0.996486,77.000661
78,38.9443535842,-77.3490149613,2020-05-02 16:00:20.606654,0.003385197104801834,0.2666259070939624,1.002117,78.00277799999999
79,38.94435295,-77.3489749167,2020-05-02 16:00:21.607920,0.003463879466074619,0.270089786560037,1.001266,79.004044
80,38.9443476746,-77.3489296748,2020-05-02 16:00:22.608209,0.003956365922010073,0.2740461524820471,1.000289,80.00433299999999
81,38.9443424892,-77.3488864112,2020-05-02 16:00:23.608091,0.0037857164343203715,0.27783186891636746,0.999882,81.00421499999999
82,38.9443385556,-77.3488442856,2020-05-02 16:00:24.608040,0.003669295588037454,0.28150116450440493,0.999949,82.00416399999999
83,38.9443365757,-77.348801765,2020-05-02 16:00:25.608113,0.0036838776060417813,0.2851850421104467,1.000073,83.00423699999999
84,38.9443333382,-77.3487604819,2020-05-02 16:00:26.603828,0.0035883745207097805,0.28877341663115647,0.995715,83.999952
85,38.9443274947,-77.3487179365,2020-05-02 16:00:27.607920,0.003736370587165474,0.29250978721832194,1.004092,85.004044
86,38.9443248857,-77.3486756988,2020-05-02 16:00:28.608072,0.0036643300185645353,0.29617411723688647,1.000152,86.004196
87,38.9443175426,-77.3486358578,2020-05-02 16:00:29.605795,0.003540981285189893,0.29971509852207634,0.997723,87.00191899999999
88,38.944312638,-77.3485972789,2020-05-02 16:00:30.607962,0.003380684593738467,0.3030957831158148,1.002167,88.00408599999999
89,38.9443078924,-77.3485606245,2020-05-02 16:00:31.608096,0.00321359048284079,0.3063093735986556,1.000134,89.00421999999999
90,38.9443033799,-77.3485285416,2020-05-02 16:00:32.608179,0.0028196201123076798,0.3091289937109633,1.000083,90.004303
91,38.9443010271,-77.3485024169,2020-05-02 16:00:33.606179,0.0022744305492451004,0.3114034242602084,0.998,91.002303
92,38.9442978491,-77.3484803472,2020-05-02 16:00:34.608081,0.001941084219637373,0.31334450847984574,1.001902,92.004205
93,38.9442943626,-77.3484613956,2020-05-02 16:00:35.603954,0.0016842116903990187,0.31502872017024475,0.995873,93.000078
94,38.9442903085,-77.3484463992,2020-05-02 16:00:36.608079,0.00137304082712864,0.3164017609973734,1.004125,94.004203
95,38.9442861979,-77.3484344096,2020-05-02 16:00:37.608082,0.0011331667912400651,0.3175349277886135,1.000003,95.00420600000001
96,38.9442820898,-77.3484248046,2020-05-02 16:00:38.608054,0.0009479834412264725,0.31848291122983996,0.999972,96.00417800000001
97,38.9442784488,-77.3484170737,2020-05-02 16:00:39.608037,0.0007816160166258966,0.31926452724646587,0.999983,97.00416100000001
98,38.9442753482,-77.3484077829,2020-05-02 16:00:40.608076,0.000874339091949282,0.32013886633841515,1.000039,98.00420000000001
99,38.9442717633,-77.3483989891,2020-05-02 16:00:41.608076,0.0008586489380723671,0.3209975152764875,1.0,99.00420000000001
100,38.9442686845,-77.3483917338,2020-05-02 16:00:42.608109,0.0007147761841184501,0.321712291460606,1.000033,100.00423300000001
101,38.9442647469,-77.348385387,2020-05-02 16:00:43.608111,0.0007021278068094748,0.32241441926741543,1.000002,101.00423500000001
102,38.944260921,-77.3483794212,2020-05-02 16:00:44.608121,0.0006687117481839732,0.3230831310155994,1.00001,102.00424500000001
103,38.9442563275,-77.3483737424,2020-05-02 16:00:45.608139,0.0007085809511728079,0.3237917119667722,1.000018,103.00426300000001
104,38.9442527198,-77.3483700775,2020-05-02 16:00:46.608133,0.0005112585929690858,0.3243029705597413,0.999994,104.00425700000001
105,38.9442491745,-77.348368222,2020-05-02 16:00:47.607787,0.0004256279158483969,0.32472859847558966,0.999654,105.00391100000002
106,38.9442448663,-77.3483650307,2020-05-02 16:00:48.608152,0.0005528658743102535,0.3252814643498999,1.000365,106.00427600000002
107,38.9442383017,-77.3483607353,2020-05-02 16:00:49.607228,0.0008190379805043777,0.3261005023304043,0.999076,107.00335200000002
108,38.9442312992,-77.3483560434,2020-05-02 16:00:50.608071,0.0008780274076072481,0.3269785297380115,1.000843,108.00419500000002
109,38.9442230215,-77.3483509509,2020-05-02 16:00:51.608039,0.0010203776711007772,0.3279989074091123,0.999968,109.00416300000002
110,38.9442148732,-77.3483470974,2020-05-02 16:00:52.608090,0.0009653958029977818,0.32896430321211007,1.000051,110.00421400000002
111,38.9442069389,-77.3483440077,2020-05-02 16:00:53.608121,0.0009218302051345156,0.3298861334172446,1.000031,111.00424500000003
112,38.9441994606,-77.3483418416,2020-05-02 16:00:54.608092,0.0008523886697313127,0.3307385220869759,0.999971,112.00421600000003
113,38.9441912027,-77.3483417109,2020-05-02 16:00:55.603947,0.0009183061530315078,0.3316568282400074,0.995855,113.00007100000003
114,38.9441781326,-77.3483429051,2020-05-02 16:00:56.603169,0.001456993798543487,0.3331138220385509,0.999222,113.99929300000004
115,38.9441647468,-77.3483502793,2020-05-02 16:00:57.608084,0.0016193046111124157,0.3347331266496633,1.004915,115.00420800000003
116,38.94414819,-77.3483574017,2020-05-02 16:00:58.605531,0.0019413430563197834,0.3366744697059831,0.997447,116.00165500000003
117,38.9441322155,-77.3483629096,2020-05-02 16:00:59.608040,0.0018390436112330395,0.33851351331721613,1.002509,117.00416400000003
118,38.9441148563,-77.3483709103,2020-05-02 16:01:00.605314,0.0020505225218452154,0.34056403583906136,0.997274,118.00143800000004
119,38.944096647,-77.3483771849,2020-05-02 16:01:01.608007,0.002096236050529947,0.3426602718895913,1.002693,119.00413100000003
120,38.9440750497,-77.34838319,2020-05-02 16:01:02.608106,0.0024570233744067214,0.34511729526399804,1.000099,120.00423000000004
121,38.9440555075,-77.3483881004,2020-05-02 16:01:03.602992,0.002214100694726658,0.3473313959587247,0.994886,120.99911600000003
122,38.9440311903,-77.3483918606,2020-05-02 16:01:04.606585,0.0027234339280045356,0.35005482988672926,1.003593,122.00270900000002
123,38.9440079569,-77.3483954729,2020-05-02 16:01:05.608149,0.002602256334809797,0.3526570862215391,1.001564,123.00427300000003
124,38.9439822714,-77.3483989745,2020-05-02 16:01:06.607345,0.0028721067436729593,0.355529192965212,0.999196,124.00346900000002
125,38.943952516,-77.3484015175,2020-05-02 16:01:07.608159,0.0033159507388125786,0.3588451437040246,1.000814,125.00428300000003
126,38.943919513,-77.3484013206,2020-05-02 16:01:08.608212,0.0036698056723634092,0.362514949376388,1.000053,126.00433600000002
127,38.9438872707,-77.3483991587,2020-05-02 16:01:09.608232,0.003590052082846503,0.3661050014592345,1.00002,127.00435600000003
128,38.9438499741,-77.3483998098,2020-05-02 16:01:10.607196,0.004147574958091386,0.3702525764173259,0.998964,128.00332000000003
129,38.9438093406,-77.34840166,2020-05-02 16:01:11.608251,0.004521071526391743,0.37477364794371765,1.001055,129.00437500000004
130,38.9437634568,-77.3484055577,2020-05-02 16:01:12.608212,0.005113169079789793,0.37988681702350746,0.999961,130.00433600000005
131,38.9437157761,-77.3484072916,2020-05-02 16:01:13.608270,0.005303972099368983,0.38519078912287646,1.000058,131.00439400000005
132,38.9436708889,-77.3484136372,2020-05-02 16:01:14.604535,0.005021308155256478,0.39021209727813294,0.996265,132.00065900000004
133,38.9436267832,-77.3484104932,2020-05-02 16:01:15.608217,0.004911861693454014,0.395123958971587,1.003682,133.00434100000004
134,38.9435798675,-77.3484014002,2020-05-02 16:01:16.608298,0.005275726659182315,0.4003996856307693,1.000081,134.00442200000003
135,38.9435361329,-77.3483918182,2020-05-02 16:01:17.608232,0.004933166056963398,0.4053328516877327,0.999934,135.00435600000003
136,38.9434932686,-77.3483750914,2020-05-02 16:01:18.608282,0.004980981983756131,0.4103138336714888,1.00005,136.00440600000002
137,38.9434540062,-77.3483580174,2020-05-02 16:01:19.608240,0.004608735839279695,0.4149225695107685,0.999958,137.004364
138,38.9434151964,-77.3483407982,2020-05-02 16:01:20.608328,0.004565171681683561,0.4194877411924521,1.000088,138.00445200000001
139,38.9433827106,-77.3483220763,2020-05-02 16:01:21.604154,0.0039585364342890625,0.42344627762674114,0.995826,139.000278
140,38.9433531878,-77.3483065002,2020-05-02 16:01:22.607853,0.0035484231812222115,0.42699470080796337,1.003699,140.00397700000002
141,38.9433234028,-77.3482904247,2020-05-02 16:01:23.608371,0.0035919084375506945,0.43058660924551406,1.000518,141.00449500000002
142,38.9432950504,-77.3482772116,2020-05-02 16:01:24.608290,0.0033533516958675264,0.4339399609413816,0.999919,142.00441400000003
143,38.9432672233,-77.3482645875,2020-05-02 16:01:25.603925,0.003281198094645467,0.43722115903602704,0.995635,143.00004900000002
144,38.9432393545,-77.3482489106,2020-05-02 16:01:26.604770,0.0033824820061636542,0.4406036410421907,1.000845,144.00089400000002
145,38.9432128711,-77.348231823,2020-05-02 16:01:27.608318,0.003294824291880014,0.4438984653340707,1.003548,145.004442
146,38.9431849467,-77.3482151661,2020-05-02 16:01:28.607413,0.0034229440670399823,0.44732140940111065,0.999095,146.00353700000002
147,38.9431575402,-77.3481945657,2020-05-02 16:01:29.608332,0.003530036198561204,0.45085144559967183,1.000919,147.00445600000003
